2	2.09808349609e-05
12	3.81469726562e-05
22	7.5101852417e-05
32	0.000113964080811
42	0.0001540184021
52	0.000198841094971
62	0.000243902206421
72	0.000287055969238
82	0.000329971313477
92	0.000385999679565
102	0.000427007675171
112	0.000480175018311
122	0.000528812408447
132	0.000581026077271
142	0.000624895095825
152	0.000708103179932
162	0.000720977783203
172	0.00077486038208
182	0.000825881958008
192	0.00102806091309
202	0.000926971435547
212	0.000978946685791
222	0.00102782249451
232	0.00108814239502
242	0.00114893913269
252	0.00118517875671
262	0.00137305259705
272	0.00129699707031
282	0.00146007537842
292	0.00142502784729
302	0.00148010253906
312	0.00150513648987
322	0.001797914505
332	0.00161600112915
342	0.00168514251709
352	0.0017261505127
362	0.00176787376404
372	0.00194883346558
382	0.00189304351807
392	0.00194597244263
402	0.00202393531799
412	0.00243997573853
422	0.00213003158569
432	0.0021870136261
442	0.00226902961731
452	0.00252413749695
462	0.00235891342163
472	0.00240993499756
482	0.002445936203
492	0.00254988670349
502	0.00273585319519
512	0.00265502929688
522	0.0027060508728
532	0.00294804573059
542	0.0027961730957
552	0.00287413597107
562	0.00291609764099
572	0.00308704376221
582	0.00303292274475
592	0.00347900390625
602	0.00314998626709
612	0.00316882133484
622	0.00328183174133
632	0.00331687927246
642	0.00345683097839
652	0.00363898277283
662	0.00348305702209
672	0.00355410575867
682	0.00357985496521
692	0.00377798080444
702	0.00370717048645
712	0.00401496887207
722	0.00397706031799
732	0.00389218330383
742	0.00395512580872
752	0.00409007072449
762	0.00404596328735
772	0.00430512428284
782	0.0041971206665
792	0.00436091423035
802	0.00431203842163
812	0.00452184677124
822	0.00471615791321
832	0.00457501411438
842	0.00457286834717
852	0.00471091270447
862	0.00470590591431
872	0.00493597984314
882	0.00476408004761
892	0.00499105453491
902	0.00506806373596
912	0.00503706932068
922	0.00515294075012
932	0.00513386726379
942	0.00520205497742
952	0.00531697273254
962	0.00525999069214
972	0.00546503067017
982	0.00548696517944
992	0.00541019439697
1002	0.00594711303711
1012	0.00569891929626
1022	0.00567197799683
1032	0.00591111183167
1042	0.00593304634094
1052	0.00586009025574
1062	0.00610303878784
1072	0.0062940120697
1082	0.00619888305664
1092	0.00608897209167
1102	0.00624084472656
1112	0.00656509399414
1122	0.00624895095825
1132	0.00625801086426
1142	0.00628709793091
1152	0.00666904449463
1162	0.00655817985535
1172	0.00647115707397
1182	0.00678110122681
1192	0.0067458152771
1202	0.00677013397217
1212	0.00680088996887
1222	0.00684714317322
1232	0.00695204734802
1242	0.00700807571411
1252	0.00718998908997
1262	0.00704193115234
1272	0.0070960521698
1282	0.00760698318481
1292	0.00738477706909
1302	0.0073881149292
1312	0.0221619606018
1322	0.00769591331482
1332	0.00760078430176
1342	0.00760102272034
1352	0.00805115699768
1362	0.00759506225586
1372	0.00768089294434
1382	0.0081000328064
1392	0.00794506072998
1402	0.00805616378784
1412	0.00859594345093
1422	0.00799107551575
1432	0.0080668926239
1442	0.00837683677673
1452	0.00820708274841
1462	0.00848698616028
1472	0.00858306884766
1482	0.00881505012512
1492	0.00875806808472
1502	0.00875091552734
1512	0.00854706764221
1522	0.00902605056763
1532	0.00890421867371
1542	0.00910997390747
1552	0.00899910926819
1562	0.0090639591217
1572	0.00933289527893
1582	0.00920081138611
1592	0.00928902626038
1602	0.00925517082214
1612	0.00928902626038
1622	0.00962901115417
1632	0.00965189933777
1642	0.00997114181519
1652	0.00963592529297
1662	0.00974106788635
1672	0.00974202156067
1682	0.00975012779236
1692	0.0101311206818
1702	0.00990986824036
1712	0.0100657939911
1722	0.0101449489594
1732	0.0104131698608
1742	0.0114500522614
1752	0.0104339122772
1762	0.0103108882904
1772	0.0104970932007
1782	0.0124111175537
1792	0.0116529464722
1802	0.0120689868927
